9.700000000000000000e+01,5.000000000000000278e-02,5.308000000000000000e+03
2.180000000000000000e+02,2.100000000000000089e+00,2.375000000000000000e+03
2.220000000000000000e+02,2.100000000000000089e+00,6.050000000000000000e+02
2.220000000000000000e+02,2.149999999999999911e+00,1.565000000000000000e+03
9.000000000000000000e+01,2.399999999999999911e+00,5.060000000000000000e+02
6.700000000000000000e+01,2.450000000000000178e+00,3.182000000000000000e+03
6.800000000000000000e+01,2.450000000000000178e+00,8.390000000000000000e+02
7.100000000000000000e+01,2.549999999999999822e+00,7.990000000000000000e+02
2.940000000000000000e+02,3.500000000000000000e+00,6.740000000000000000e+02
2.070000000000000000e+02,4.200000000000000178e+00,5.443000000000000000e+03
2.620000000000000000e+02,4.750000000000000000e+00,1.614000000000000000e+03
2.620000000000000000e+02,4.799999999999999822e+00,1.264000000000000000e+03
3.500000000000000000e+01,5.049999999999999822e+00,7.840000000000000000e+02
2.310000000000000000e+02,5.450000000000000178e+00,8.320000000000000000e+02
7.700000000000000000e+01,5.900000000000000355e+00,1.781000000000000000e+04
7.700000000000000000e+01,5.950000000000000178e+00,8.450000000000000000e+02
7.700000000000000000e+01,6.400000000000000355e+00,6.294000000000000000e+03
7.700000000000000000e+01,6.450000000000000178e+00,2.587000000000000000e+03
2.500000000000000000e+02,6.849999999999999645e+00,8.780000000000000000e+02
7.700000000000000000e+01,7.400000000000000355e+00,5.700000000000000000e+02
2.460000000000000000e+02,7.549999999999999822e+00,1.482000000000000000e+03
2.470000000000000000e+02,7.549999999999999822e+00,1.710000000000000000e+03
2.100000000000000000e+02,7.650000000000000355e+00,7.420000000000000000e+02
2.100000000000000000e+02,7.700000000000000178e+00,1.085000000000000000e+03
2.770000000000000000e+02,8.099999999999999645e+00,4.575000000000000000e+03
2.960000000000000000e+02,8.300000000000000711e+00,1.673100000000000000e+04
2.280000000000000000e+02,8.349999999999999645e+00,6.362000000000000000e+03
2.960000000000000000e+02,8.349999999999999645e+00,5.100000000000000000e+02
3.250000000000000000e+02,9.050000000000000711e+00,8.370000000000000000e+02
3.260000000000000000e+02,9.050000000000000711e+00,3.363000000000000000e+03
7.500000000000000000e+01,9.349999999999999645e+00,1.140000000000000000e+03
2.170000000000000000e+02,1.009999999999999964e+01,5.290000000000000000e+02
2.700000000000000000e+02,1.034999999999999964e+01,7.320000000000000000e+02
2.470000000000000000e+02,1.094999999999999929e+01,2.996000000000000000e+03
2.500000000000000000e+02,1.094999999999999929e+01,1.429000000000000000e+03
2.510000000000000000e+02,1.094999999999999929e+01,5.600000000000000000e+02
2.700000000000000000e+01,1.100000000000000000e+01,5.700000000000000000e+02
2.700000000000000000e+01,1.105000000000000071e+01,1.526000000000000000e+03
8.600000000000000000e+01,1.175000000000000000e+01,6.970000000000000000e+02
8.600000000000000000e+01,1.180000000000000071e+01,3.702000000000000000e+03
1.060000000000000000e+02,1.190000000000000036e+01,3.024000000000000000e+03
7.800000000000000000e+01,1.209999999999999964e+01,8.080000000000000000e+02
5.900000000000000000e+01,1.215000000000000036e+01,3.058000000000000000e+03
5.900000000000000000e+01,1.219999999999999929e+01,1.736000000000000000e+03
6.700000000000000000e+01,1.230000000000000071e+01,1.287000000000000000e+03
2.570000000000000000e+02,1.405000000000000071e+01,1.379100000000000000e+04
