2.510000000000000000e+02,5.000000000000000000e-01,2.214000000000000000e+03
2.670000000000000000e+02,8.000000000000000444e-01,8.710000000000000000e+02
2.700000000000000000e+02,8.000000000000000444e-01,7.542000000000000000e+03
2.670000000000000000e+02,8.499999999999999778e-01,6.780000000000000000e+02
2.540000000000000000e+02,2.899999999999999911e+00,5.129000000000000000e+03
1.170000000000000000e+02,3.850000000000000089e+00,4.474000000000000000e+03
3.150000000000000000e+02,3.899999999999999911e+00,2.036000000000000000e+03
3.150000000000000000e+02,3.950000000000000178e+00,2.331000000000000000e+03
2.600000000000000000e+02,4.299999999999999822e+00,1.534400000000000000e+04
2.600000000000000000e+02,4.349999999999999645e+00,4.116000000000000000e+03
2.570000000000000000e+02,4.400000000000000355e+00,7.567000000000000000e+03
2.570000000000000000e+02,4.450000000000000178e+00,5.658000000000000000e+03
8.600000000000000000e+01,5.250000000000000000e+00,4.032000000000000000e+03
4.600000000000000000e+01,5.750000000000000000e+00,4.358000000000000000e+03
2.540000000000000000e+02,5.750000000000000000e+00,5.170000000000000000e+02
1.160000000000000000e+02,6.049999999999999822e+00,5.230000000000000000e+02
8.300000000000000000e+01,6.599999999999999645e+00,2.294000000000000000e+03
8.300000000000000000e+01,6.650000000000000355e+00,9.680000000000000000e+02
9.900000000000000000e+01,6.750000000000000000e+00,9.700000000000000000e+02
7.600000000000000000e+01,7.049999999999999822e+00,2.860000000000000000e+03
7.700000000000000000e+01,7.049999999999999822e+00,5.410000000000000000e+02
2.540000000000000000e+02,7.349999999999999645e+00,3.293000000000000000e+03
2.120000000000000000e+02,9.599999999999999645e+00,3.133000000000000000e+03
2.650000000000000000e+02,9.900000000000000355e+00,6.675000000000000000e+03
1.490000000000000000e+02,1.000000000000000000e+01,5.050000000000000000e+02
2.400000000000000000e+02,1.000000000000000000e+01,8.001000000000000000e+03
2.840000000000000000e+02,1.005000000000000071e+01,5.308000000000000000e+03
2.580000000000000000e+02,1.009999999999999964e+01,2.572000000000000000e+03
2.250000000000000000e+02,1.115000000000000036e+01,5.680000000000000000e+02
2.420000000000000000e+02,1.115000000000000036e+01,9.000000000000000000e+02
2.430000000000000000e+02,1.115000000000000036e+01,7.100000000000000000e+02
1.120000000000000000e+02,1.525000000000000000e+01,4.309000000000000000e+03
1.120000000000000000e+02,1.530000000000000071e+01,5.190000000000000000e+02
2.960000000000000000e+02,1.555000000000000071e+01,2.125000000000000000e+03
2.970000000000000000e+02,1.555000000000000071e+01,7.570000000000000000e+02
2.660000000000000000e+02,1.559999999999999964e+01,1.863000000000000000e+03
2.620000000000000000e+02,1.700000000000000000e+01,1.927000000000000000e+03
2.630000000000000000e+02,1.700000000000000000e+01,2.024000000000000000e+03
6.800000000000000000e+01,1.735000000000000142e+01,3.571000000000000000e+03
2.560000000000000000e+02,1.760000000000000142e+01,2.971000000000000000e+03
7.100000000000000000e+01,1.830000000000000071e+01,8.910000000000000000e+02
2.260000000000000000e+02,1.964999999999999858e+01,1.852000000000000000e+03
2.260000000000000000e+02,1.969999999999999929e+01,5.720000000000000000e+02
2.920000000000000000e+02,2.650000000000000000e+01,3.177000000000000000e+03
2.480000000000000000e+02,2.835000000000000142e+01,2.379000000000000000e+03
5.000000000000000000e+01,4.489999999999999858e+01,3.787000000000000000e+03
1.440000000000000000e+02,4.914999999999999858e+01,1.294000000000000000e+03
1.440000000000000000e+02,4.920000000000000284e+01,1.029300000000000000e+04
2.000000000000000000e+01,5.125000000000000000e+01,4.422000000000000000e+03
2.000000000000000000e+01,5.129999999999999716e+01,4.208000000000000000e+03
1.130000000000000000e+02,5.370000000000000284e+01,4.556000000000000000e+03
1.140000000000000000e+02,5.370000000000000284e+01,1.737000000000000000e+03
1.130000000000000000e+02,5.375000000000000000e+01,6.740000000000000000e+02
9.600000000000000000e+01,5.720000000000000284e+01,5.060000000000000000e+02
2.300000000000000000e+02,5.804999999999999716e+01,3.428000000000000000e+03
5.800000000000000000e+01,5.939999999999999858e+01,3.392000000000000000e+03
5.900000000000000000e+01,5.939999999999999858e+01,1.874000000000000000e+03
5.800000000000000000e+01,5.945000000000000284e+01,3.102000000000000000e+03
5.900000000000000000e+01,5.945000000000000284e+01,3.306000000000000000e+03
8.200000000000000000e+01,6.229999999999999716e+01,2.002600000000000000e+04
8.200000000000000000e+01,6.235000000000000142e+01,8.010000000000000000e+02
1.120000000000000000e+02,6.395000000000000284e+01,7.394000000000000000e+03
1.130000000000000000e+02,6.395000000000000284e+01,1.585000000000000000e+04
2.930000000000000000e+02,6.509999999999999432e+01,4.787000000000000000e+03
1.000000000000000000e+02,6.554999999999999716e+01,5.930000000000000000e+02
8.100000000000000000e+01,6.570000000000000284e+01,2.099000000000000000e+03
8.100000000000000000e+01,6.575000000000000000e+01,5.320000000000000000e+02
1.300000000000000000e+02,6.595000000000000284e+01,9.410000000000000000e+02
1.290000000000000000e+02,6.609999999999999432e+01,5.900000000000000000e+02
3.240000000000000000e+02,6.734999999999999432e+01,8.221000000000000000e+03
1.030000000000000000e+02,6.940000000000000568e+01,3.598000000000000000e+03
2.380000000000000000e+02,7.129999999999999716e+01,7.805000000000000000e+03
7.300000000000000000e+01,7.134999999999999432e+01,3.395000000000000000e+03
2.380000000000000000e+02,7.134999999999999432e+01,8.240000000000000000e+02
5.700000000000000000e+01,7.145000000000000284e+01,8.450000000000000000e+03
5.800000000000000000e+01,7.145000000000000284e+01,5.680000000000000000e+02
5.700000000000000000e+01,7.150000000000000000e+01,9.380000000000000000e+02
2.620000000000000000e+02,7.270000000000000284e+01,1.479400000000000000e+04
1.100000000000000000e+02,7.404999999999999716e+01,1.784000000000000000e+03
1.100000000000000000e+02,7.409999999999999432e+01,1.068000000000000000e+03
3.100000000000000000e+01,7.420000000000000284e+01,6.870000000000000000e+02
3.100000000000000000e+01,7.425000000000000000e+01,8.462000000000000000e+03
3.100000000000000000e+01,7.429999999999999716e+01,5.981000000000000000e+03
3.100000000000000000e+01,7.434999999999999432e+01,2.161000000000000000e+03
2.920000000000000000e+02,7.525000000000000000e+01,1.740200000000000000e+04
1.400000000000000000e+02,7.600000000000000000e+01,2.768000000000000000e+03
8.500000000000000000e+01,7.604999999999999716e+01,8.663000000000000000e+03
8.500000000000000000e+01,7.609999999999999432e+01,2.711000000000000000e+03
2.610000000000000000e+02,7.609999999999999432e+01,1.519000000000000000e+03
1.470000000000000000e+02,7.629999999999999716e+01,1.015000000000000000e+03
1.090000000000000000e+02,7.684999999999999432e+01,2.182000000000000000e+03
9.400000000000000000e+01,7.834999999999999432e+01,5.632000000000000000e+03
9.600000000000000000e+01,7.850000000000000000e+01,1.830000000000000000e+03
2.000000000000000000e+02,7.870000000000000284e+01,5.133000000000000000e+03
2.000000000000000000e+02,7.875000000000000000e+01,1.818000000000000000e+03
3.100000000000000000e+02,7.970000000000000284e+01,7.240000000000000000e+02
7.400000000000000000e+01,8.000000000000000000e+01,2.467000000000000000e+03
2.830000000000000000e+02,8.004999999999999716e+01,2.180000000000000000e+03
