9.600000000000000000e+01,1.100000000000000089e+00,3.027500000000000000e+04
9.600000000000000000e+01,1.149999999999999911e+00,1.771700000000000000e+04
1.030000000000000000e+02,1.199999999999999956e+00,5.030000000000000000e+02
1.030000000000000000e+02,1.250000000000000000e+00,1.374000000000000000e+03
1.030000000000000000e+02,1.300000000000000044e+00,5.670000000000000000e+02
1.290000000000000000e+02,1.800000000000000044e+00,7.240000000000000000e+02
1.300000000000000000e+02,2.049999999999999822e+00,2.810000000000000000e+03
1.300000000000000000e+02,2.100000000000000089e+00,5.958000000000000000e+03
2.220000000000000000e+02,2.149999999999999911e+00,2.048400000000000000e+04
2.220000000000000000e+02,2.200000000000000178e+00,5.188000000000000000e+03
2.220000000000000000e+02,2.250000000000000000e+00,1.453000000000000000e+03
2.220000000000000000e+02,2.299999999999999822e+00,5.130000000000000000e+02
4.700000000000000000e+01,2.899999999999999911e+00,1.083700000000000000e+04
4.700000000000000000e+01,2.950000000000000178e+00,1.848000000000000000e+03
6.900000000000000000e+01,3.000000000000000000e+00,6.550000000000000000e+02
3.360000000000000000e+02,4.150000000000000355e+00,8.018000000000000000e+03
3.350000000000000000e+02,4.200000000000000178e+00,3.733000000000000000e+03
3.360000000000000000e+02,4.200000000000000178e+00,7.326400000000000000e+04
3.360000000000000000e+02,4.250000000000000000e+00,1.128600000000000000e+04
4.600000000000000000e+01,4.450000000000000178e+00,1.142900000000000000e+04
4.600000000000000000e+01,4.500000000000000000e+00,2.861000000000000000e+03
2.660000000000000000e+02,4.650000000000000355e+00,2.311000000000000000e+03
3.600000000000000000e+01,6.849999999999999645e+00,2.986600000000000000e+04
3.600000000000000000e+01,6.900000000000000355e+00,4.408100000000000000e+04
3.600000000000000000e+01,6.950000000000000178e+00,1.898000000000000000e+03
3.600000000000000000e+01,7.000000000000000000e+00,5.230000000000000000e+02
1.060000000000000000e+02,7.400000000000000355e+00,6.650000000000000000e+02
1.060000000000000000e+02,7.450000000000000178e+00,5.519000000000000000e+03
1.060000000000000000e+02,7.500000000000000000e+00,3.387000000000000000e+03
3.080000000000000000e+02,7.700000000000000178e+00,6.431000000000000000e+03
3.080000000000000000e+02,7.750000000000000000e+00,1.453000000000000000e+03
1.060000000000000000e+02,1.015000000000000036e+01,3.063000000000000000e+03
1.070000000000000000e+02,1.015000000000000036e+01,5.330000000000000000e+02
3.450000000000000000e+02,1.019999999999999929e+01,1.148900000000000000e+04
3.440000000000000000e+02,1.025000000000000000e+01,5.130000000000000000e+02
3.450000000000000000e+02,1.025000000000000000e+01,1.598400000000000000e+04
2.760000000000000000e+02,1.055000000000000071e+01,3.670200000000000000e+04
2.760000000000000000e+02,1.059999999999999964e+01,3.028000000000000000e+03
1.410000000000000000e+02,1.084999999999999964e+01,1.551500000000000000e+04
1.420000000000000000e+02,1.084999999999999964e+01,5.490000000000000000e+02
1.410000000000000000e+02,1.090000000000000036e+01,2.211400000000000000e+04
2.830000000000000000e+02,1.090000000000000036e+01,1.507000000000000000e+03
2.830000000000000000e+02,1.094999999999999929e+01,5.120000000000000000e+02
3.370000000000000000e+02,1.105000000000000071e+01,1.272000000000000000e+03
3.370000000000000000e+02,1.109999999999999964e+01,3.639000000000000000e+03
3.510000000000000000e+02,1.184999999999999964e+01,1.263000000000000000e+03
5.100000000000000000e+01,1.190000000000000036e+01,8.010000000000000000e+02
5.100000000000000000e+01,1.194999999999999929e+01,1.418600000000000000e+04
2.490000000000000000e+02,1.290000000000000036e+01,6.140000000000000000e+02
4.500000000000000000e+01,1.325000000000000000e+01,5.074000000000000000e+03
4.500000000000000000e+01,1.330000000000000071e+01,2.468300000000000000e+04
1.500000000000000000e+02,1.359999999999999964e+01,2.676700000000000000e+04
1.500000000000000000e+02,1.365000000000000036e+01,5.428000000000000000e+03
3.090000000000000000e+02,1.415000000000000036e+01,6.220000000000000000e+02
3.100000000000000000e+02,1.455000000000000071e+01,6.775000000000000000e+03
